Classification,TransientID
AGN,1105081150804135655
CV,1105071350744129416
SN,1105070040714143962
Mira,1105061520424116895
AGN,1105061460454102381
Unknown,1105061230774132097
CV,1105060040854123997
SN,1105041380544116798
SN,1105041380534110947
SN,1105040010554104018
CV?,1105031630324106508
Blazar,1105031400494106710
AGN?,1105031290534135294
AGN,1105031290524128495
AGN?,1105031210794111023
SN/CV,1105030040504134031
SN,1105030010494139841
SN,1105021550224130765
SN,1105021350554101034
Blazar,1105011520514108884
SN,1105011520504112888
CV,1105011210504111881
CV,1104301320434110403
HPM,1104300121104103880
Mira,1104291400294112297
AGN,1104291230534105550
SN,1104291210594142890
AGN,1104291210564131045
SN,1104291180564125364
SN,1104291120774130563
SN,1104290011144106641
CV,1104281430634140646
SN,1104281400414125978
HPM,1104281380304112024
AGN,1104281210694109673
CV,1104271490494115473
SN,1104271490474133022
SN,1104271490444118661
HPM,1104271460524126836
Blazar,1104271460514137429
Var,1104271460514101819
HPM,1104271460494129915
Blazar,1104271430614143655
AGN?,1104271430584112013
SN/AGN,1104271430524118195
AGN,1104271400574107911
SN,1104270090804120222
Blazar,1104261400684131134
SN?,1104261350714125700
AGN,1104261260724113314
SN,1104261121164126921
CV,1104261120904156424
SN?,1104261120684119537
CV?,1104260180644122337
CV/Blazar,1104260180614119649
SN?,1104260120624130098
SN?,1104260090624137455
AGN?,1104260010644109887
SN?,1104251230844112098
SN,1104251230694109750
SN,1104240010754104018
SN,1104141430694136992
SN,1104141320794138720
CV,1104141320374107841
SN,1104141070804123992
CV,1104131400294149908
SN,1104131150874170907
AGN?,1104121070794117233
HPM,1104121040734115429
AGN?,1104121040644116540
AGN?,1104120070664106957
SN,1104120040704127317
Unknown,1104110041124106204
SN,1104081380574122732
AGN,1104081350674124994
AGN,1104081350624104202
SN?,1104081350584137229
AGN,1104081260664107222
SN,1104081230564126079
SN,1104061320694106837
SN?,1104061320674107078
CV,1104061260754113690
SN,1104061260674111875
AGN,1104061230744115200
AGN?,1104061180754112037
SN,1104051210484136574
AGN,1104051180634123568
SN?,1104051180604124984
Mira,1104051010784130380
SN,1104051010764122544
AGN,1104051010744147055
CV,1104041230404151904
Flare,1104041180464131580
CV,1104041180404115397
HPM,1104041150764142581
SN,1104041150484138263
AGN?,1104041120754123149
AGN?,1104041090614125536
AGN?,1104041070684137743
AGN?,1104041070604115635
Blazar?,1104041040714134148
AGN?,1104041040634118576
Blazar,1104021550454132704
SN,1104021550424114003
CV?,1104010180674132878
AGN,1104010150534111525
AGN,1104010010604125847
SN,1103301460484119712
AGN,1103301320594118165
SN,1103301210794125313
AGN,1103301150814122387
AGN,1103300040624122348
Blazar,1103290230684131567
Mira,1103290090894121721
AGN,1103281350724109732
Flare,1103281350224120296
CV,1103281290384113038
SN,1103281260744127610
Blazar,1103281260734125627
SN,1103281070694141533
Ast?,1103271320474107414
SN,1103271230724108822
Blazar,1103271230484143622
Unknown,1103270040824118940
SN?,1103261320584123035
SN?,1103260070534123140
Flare,1103260070534102536
SN,1103251180584134410
SN?,1103251090574109083
CV?,1103250070674112217
SN,1103250010614139940
SN?,1103241090554135108
AGN,1103240040654148326
SN,1103161400604128161
Flare,1103161260694125129
CV,1103141320434111930
Blazar/AGN,1103141290534131906
AGN?,1103131070724106121
AGN/SN,1103130180704131543
SN?,1103130010704109438
CV,1103121520434112450
SN,1103121520334134087
AGN,1103111210754143894
SN/AGN?,1103111210754142976
AGN,1103111210754112475
AGN,1103111180774101327
CV?,1103111180754104400
Comet,1103111090544109078
SN?,1103111090504132096
Blazar,1103111070664105772
CV,1103111070554133089
CV,1103110090564131921
SN,1103101460294148007
AGN,1103101350584115193
SN,1103100010174116151
SN,1103091290644104724
AGN?,1103091230694138108
SN,1103091210714125129
HPM,1103090210754157685
Blazar,1103090150704112168
CV,1103090040484148259
CV?,1103090040474141871
SN,1103081210694128465
CV?,1103061090814103414
AGN?,1103061090734110235
CV,1103060090544123204
AGN,1103051320504137801
AGN,1103051290604101116
AGN,1103051290504110890
SN,1103051290464145262
Blazar,1103051070734123798
HPM?,1103050040844106641
AGN?,1103041070634134344
AGN,1103021230624105270
AGN,1103021210544107799
SN,1103021180644127479
AGN,1103021180544101250
AGN,1103021180524113561
SN,1103020040694108268
SN?,1103020040694102816
SN/AGN,1103011320664136360
CV,1103011210394137153
SN,1103011210244144773
CV,1103011040824130139
Blazar,1103010180594116127
SN?,1103010150464163396
AGN?,1103010120604118515
AGN?,1102261350484104027
SN,1102261320544131285
AGN,1102261290584150627
SN?,1102261290494105303
AGN?,1102261260604135564
SN,1102261260604109602
AGN?,1102261260574113920
CV,1102261230574109109
CV,1102260150544125462
CV,1102260150524119509
AGN?,1102251290664139390
HPM,1102251290654131280
Flare/SN,1102251290644119477
SN,1102251290634109720
SN,1102251180174134438
CV,1102250070614142432
SN,1102241290434237998
SN,1102241290424127830
HPM,1102231350614114801
SN,1102231350604110103
Unknown,1102231090554106250
SN,1102231070564133502
AGN,1102231070524125599
AGN,1102230010574103647
HPM,1102121350364121364
AGN?,1102121090744118637
SN,1102121070724121825
Var,1102121070724106436
SN,1102121070714133319
CV,1102121010514116544
Blazar,1102120070644118081
SN?,1102120070634125955
CV/SN,1102120040824106911
AGN?,1102101210604128190
SN,1102101210594143788
AGN?,1102101210594136098
AGN?,1102101180614106992
AGN/SN?,1102101180584102011
AGN,1102101180574123330
AGN/SN?,1102100210294107893
AGN?,1102100070604134362
CV,1102091460284125765
SN,1102090010794130412
CV,1102081010474158290
Var,1102081010244125249
SN,1102080090744133918
SN,1102080090574128001
SN,1102070180244109718
Blazar/SN,1102070150524121000
CV,1102070150324113956
SN,1102061230624108216
SN?,1102051290484113869
SN,1102051180544128471
CV,1102051090844106803
CV,1102050150634124006
AGN,1102050120654141302
CV,1102050090654144864
SN,1102041210434115267
AGN?,1102041090224124459
SN,1102041070174118422
SN,1101301430404147758
SN,1101301210074122822
SN,1101290040204119818
Unknown,1101290010614120965
SN,1101281350324101650
SN,1101281290454112646
SN,1101281260554137473
Blazar,1101280010694114829
AGN?,1101271090284129280
SN,1101251120244103162
CV,1101251090234223206
CV,1101251070494126453
SN,1101251070284140740
CV,1101241180184124491
CV,1101241120454105248
SN,1101241090574129503
SN,1101161380514121768
SN,1101161380494104920
CV,1101161320054126530
SN?,1101161290554104456
CV,1101160070644123338
Nova/CV,1101151400034126054
CV,1101151380034121388
HPM,1101151230684116296
CV,1101151181224113126
SN,1101151180704125371
Ast?,1101150070584108218
AGN?,1101140180564116417
SN,1101140180484163514
CV,1101140180254114459
SN,1101140120594113960
Flare,1101140120564138796
SN,1101140090534107892
CV,1101140070504144585
CV,1101140040504131940
SN,1101131210514104253
SN,1101131010494140457
SN,1101130070264123135
CV,1101130040254141317
CV,1101111090594116852
SN,1101111090134128529
Blazar,1101110180314143037
AGN,1101081350454129655
SN,1101081260534135780
SN?,1101081260504117653
SN,1101051400394103098
SN?,1101041230164121856
Unknown,1101041230144125008
CV,1101041071234110880
Blazar,1101041070664219915
SN,1101040091254103774
YSO?,1101040090314130575
SN,1101031380394131761
CV?,1101031290244193081
SN?,1101031230454123762
SN,1101031210544131953
Unknown,1101020120734122317
SN,1012141320504109859
SN?,1012141260544133322
CV,1012141180124125553
CV,1012140210294136929
CV,1012140180304146295
CV,1012140150224122033
Var,1012140040114122621
AGN,1012131381014109204
SN,1012130210104111544
CV?,1012130150064120119
HPM,1012130090574133758
CV,1012121290034112135
SN,1012111350464134032
SN,1012111320494136424
AGN,1012111230554117718
Unknown,1012110210254124854
CV,1012110090284133663
Flare,1012110040624125440
AGN?,1012110040624115724
SN,1012101350074116323
CV,1012101320084121519
SN?,1012101180174114485
SN,1012100090264109952
AGN?,1012100090214119081
CV?,1012100070244133216
SN?,1012091210054124208
SN?,1012090011224116306
Blazar,1012090010134125895
SN,1012081290434119905
SN,1012081070284131034
CV,1012071380104223832
Flare,1012071350204145375
CV,1012071260164133182
SN?,1012061211134142900
Flare,1012061010234104635
SN,1012060090074115654
Unknown,1012060040584115092
CV,1012060040494101697
CV,1012041320074131511
Unknown,1012041070134108143
CV,1012031380394141353
CV,1012031380384133667
SN,1012031350404119449
SN,1012031010504122216
Unknown,1012021210204101666
Unknown,1012021090064118886
CV,1012021070194105972
Unknown,1012011230494112462
CV,1012011210024127861
CV,1012010210214132696
CV,1011301180544138966
CV?,1011300071144118285
CV,1011300040294155925
CV,1011281400464127150
HPM,1011281400464120991
CV,1011281090284102188
SN,1011281090164116065
SN,1011281010204114579
CV,1011271400314126132
CV,1011271090094109951
CV,1011271040014129121
Unknown,1011270121154113440
HPM,1011161070614109449
CV,1011160151074147665
HPM,1011160040164121254
CV,1011160010193123255
Flare?,1011151400984110812
SN,1011151380994140667
AGN,1011151230454106363
CV,1011151230394154571
YSO,1011151010314107453
CV?,1011151010294107505
Blazar,1011141070224114414
Flare,1011141010084122106
CV?,1011141010064107249
SN,1011140010064126302
SN,1011131400724139601
HPM,1011131320804153167
AGN,1011131071254112365
Blazar,1011130210074111848
AGN,1011130180224123656
SN,1011130180164101206
Unknown,1011130010544134963
CV,1011111320024146366
CV,1011111320014118756
SN,1011111150034118129
AGN?,1011111120014121468
SN,1011101350374137703
Flare,1011101120514117494
SN,1011101070154125768
CV,1011081380114117622
CV,1011081230504119481
CV?,1011080180304107862
YSO,1011080090324123107
CV,1011080070294133784
SN,1011080040044131101
Unknown,1011080040034140632
CV,1011071210024138139
AGN,1011070070244114576
SN,1011070010194233970
HPM,1011070010184229345
SN?,1011061430724133382
SN?,1011061090234135036
SN,1011061041274110862
SN,1011051320024147567
SN,1011051210114114362
SN,1011041210014132134
SN,1011031090484111611
SN,1011030210244105562
Unknown,1011030180194118420
Flare,1011030120264112859
SN,1011021460284108638
Blazar,1011021380734143685
SN,1011020210114134767
Blazar,1011020151234115187
Blazar,1011020151234106150
SN,1011011260434138055
SN/CV,1011011150204123200
Unknown,1011011150104102934
Unknown,1011011120124124275
HPM,1010311350054106115
Flare,1010311350044119900
Unknown,1010311290404125624
Blazar,1010311181124161429
Var,1010310070314111174
Blazar,1010301071234131995
SN,1010301071234101194
Blazar,1010301070074100959
SN?,1010301010174129385
Blazar?,1010300090194114326
CV,1010291320134122717
CV,1010291290124145820
CV,1010291180264169858
Flare,1010291040204101820
SN,1010291010204113719
AGN?,1010290121214102152
SN?,1010290010144110138
SN,1010281290074137474
SN,1010280150184125549
SN,1010191380774115803
SN,1010190150134113452
SN,1010171260094102098
Blazar,1010140210074119678
CV,1010140090174125659
AGN?,1010131180154105069
HPM,1010131180114127827
AGN?,1010131150144122270
CV?,1010130090214116671
SN,1010130090154101363
AGN,1010130070244116923
Unknown,1010130070124115794
SN,1010130070124104320
Flare?,1010121181154143734
SN/CV,1010121040244104029
SN,1010120211144113147
Blazar,1010120151224127381
Unknown,1010120151214124654
Unknown,1010120150064102021
SN,1010120070044125126
SN/CV,1010120040234230134
AGN,1010111040144109294
Blazar,1010111011204118970
CV/Ast,1010110211024156476
SN,1010110071174108849
AGN,1010110010084107400
HPM,1010101430054165221
YSO,1010101400174141876
CV,1010101380134129854
SN,1010101351004150592
CV,1010101291064134766
CV?,1010101211094109050
CV,1010091290054106863
SN?,1010091260074104386
AGN,1010091210144103864
CV,1010091071124108408
HPM,1010081290014121920
CV,1010081230074139999
SN,1010081150014101355
SN/AGN?,1010070121244121561
Blazar,1010070120124133169
CV,1010070120014131116
Unknown,1010070070134135189
SN,1010031070194113030
SN?,1010031010184135661
Blazar,1010030010154103863
SN/Var,1010011230154142022
CV?,1010011210274162919
SN,1009301150144112871
SN,1009301041244110121
SN?,1009171380014137774
CV,1009161290084131880
SN,1009161090214101803
Unknown,1009161040164122231
SN,1009160180054126884
SN,1009160150044112016
CV,1009160011174125237
CV/SN,1009151090134126964
Blazar,1009151090134116882
SN,1009121011214116857
CV,1009111150134118640
Var/Ast?,1009111120144117146
SN,1009111040054133182
CV,1009110181044182649
Mira,1009110041274116358
SN,1009110041254104463
CV,1009110011274140658
CV,1009101320014148188
HPM,1009101290064106299
SN,1009101260024128411
SN,1009101091244136375
CV,1007071210894180794
CV,1007071040904138258
CV,1007061070934182952
SN,1007060090764128700
HPM,1007060071224126730
AGN,1007060070834117534
CV,1007060070824111635
CV,1007051120874117074
AGN,1007051120804138886
SN,1007051090844114842
SN,1007051071254133856
CV/Var,1007050090724111231
SN?,1007041260814105618
AGN,1007041260754143937
Blazar,1007041231134130770
CV,1006241041184114393
CV,1006241011224119188
Unknown,1006200121124103071
SN,1006191261154142735
CV,1006190010914178052
SN,1006181180794136057
Flare,1006181091244116352
AGN?,1006181091224121586
SN,1006171071214126085
SN,1006161320804115382
Unknown,1006161260854116897
CV,1006161180864132491
SN,1006161120874112489
Blazar,1006160180694138373
SN,1006160180694102054
CV/AGN,1006160040844142308
Blazar,1006151460624145312
CV,1006151121184152430
CV,1006151091174130008
AGN?,1006151090584119491
Flare,1006130181084128419
CV,1006130121084195532
SN,1006130071114181704
CV/SN,1006121350814122213
SN?,1006121320624133575
CV?,1006111211094112014
Blazar,1006111070024108613
CV,1006101261134132083
AGN,1006101210764122437
SN,1006100090844144261
SN?,1006100040914187524
CV,1006091120874119140
SN,1006091120844120598
CV,1006060121154131888
SN,1006051260804124282
AGN,1006051260794137291
Blazar,1006050040614118156
SN,1006041460464125448
Blazar,1006040091104115912
Blazar?,1006031290644120885
SN,1006031120774105805
CV,1006030090614101504
CV,1006021180014134943
Blazar,1006021120924132981
Blazar,1006010090764153269
CV,1006010090734137695
CV,1006010010894143612
CV,1006010010864157554
Blazar,1005311180534119112
CV,1005311150714116242
SN,1005311010844137345
CV,1005310150824158354
CV?,1005310120804134102
SN,1005251350714115578
CV,1005240041134109468
CV/Var?,1005240011164150713
SN,1005240011164146595
CV,1005231260844160317
CV,1005221320424122472
CV,1005221090464126949
CV,1005220181054132860
CV,1005220181054122486
Flare,1005220040824111377
Blazar,1005220040824107195
Blazar,1005211291074109408
CV,1005211231134127528
CV,1005211231124153471
SN,1005211180714134371
CV,1005201211104177844
CV,1005201181164141253
SN,1005191091214128907
SN,1005190120754106709
Mira,1005190070924141578
AGN?,1005190070794133742
CV,1005190041194148620
AGN?,1005190040804138874
AGN,1005171320634115687
CV,1005171121124143302
Blazar,1005170210614102666
SN,1005161320714104287
SN,1005161260774132329
SN,1005161210744109926
Blazar,1005160010664133006
SN,1005141460504111692
CV,1005131430674125159
CV,1005131230814132089
SN,1005131040854136966
SN,1005131040794117717
SN,1005121520304133272
Blazar,1005121320394119966
SN/Ast,1005121260534125277
HPM,1005121230684112564
SN,1005121230594128285
CV,1005111520404109745
SN/CV,1005101400754113773
SN,1005101040584103833
CV,1005100040634116249
SN,1005091210604139795
SN,1005091210564106606
CV,1005091091144113851
CV,1005081320414119007
SN,1005081150664109930
SN,1005071380464123897
CV,1005071070854230456
CV,1005070120884134627
CV,1005061090834125680
Blazar,1005061010744108108
CV,1005060010834124002
SN?,1005051430554108525
CV,1005051400624118443
SN,1005051400544133814
CV,1005051351044153553
AGN/Var,1005051320614126059
SN,1005051070454130612
Unknown,1005050120664115036
SN,1005050070674106140
Blazar,1005041181134116156
CV,1004191430464114479
Blazar,1004151150734108242
CV,1004151010454133296
AGN,1004150010694108608
CV,1004140210704122813
CV,1004140120624106849
Ast?,1004140090504113929
CV,1004140040514122049
AGN,1004131380744132697
CV,1004131350784173934
AGN,1004131230754130596
Blazar,1004131180704112066
SN,1004121520304104992
CV,1004121380694101469
SN,1004121040434181465
SN,1004111380424133800
SN,1004101290744110897
AGN?,1004100040684115432
SN,1004091290464116616
Blazar,1004091090804129788
SN,1004091040814104323
SN,1004091010844148312
SN,1004091010834148007
SN,1004091010834118847
SN,1004091010754106753
Blazar,1004081380334102480
SN,1004081010524121675
CV,1004080180844150528
CV,1004080070584127163
CV,1004071380344122080
Ast/SN,1004071320444118377
CV,1004071150784109051
CV,1004061090274153419
SN?,1004060210604138682
Blazar,1004060010564103401
SN,1004051210244130526
AGN,1004051040704109194
HPM,1004050150784128556
SN,1004050070644127898
SN,1004050040634107943
Var,1004050010754107909
CV,1004041151104175718
SN,1004041150614117315
SN?,1004041150544106133
AGN?,1004041120654104491
SN,1004041090614113948
Blazar,1004040040714119969
HPM,1003261460544130600
SN,1003261210784136534
AGN?,1003251350764149360
CV,1003251350714125894
SN,1003211430494120023
SN,1003211320574117341
SN,1003211320514111504
SN,1003211150624122202
CV,1003211090274101591
AGN,1003201460504104696
Comet,1003201400534140919
SN,1003201120734136417
SN,1003201120464144037
SN,1003201070674134658
SN,1003201010274111459
SN,1003191430534129611
SN,1003191260674132739
SN?,1003191180784104664
SN,1003181460474129462
Var,1003181350634106417
SN,1003181320644139367
SN,1003181290724103394
CV,1003171460404142882
SN,1003171430384133703
SN,1003171400444111913
CV,1003171290214127638
CV,1003171290214126701
SN,1003171260634141181
SN,1003171260614126522
SN,1003171010824148041
Blazar,1003170180714135740
SN,1003161320754141950
HPM,1003161230594124017
Blazar?,1003160070844134197
Flare/CV,1003151090284108073
SN,1003151010704126003
SN?,1003151010544127013
AGN,1003150180644112692
AGN?,1003150120654108761
SN,1003150010554112410
Blazar,1003141260454126769
CV,1003131120494127447
CV,1003131120474123675
CV,1003131090504109287
Var?,1003130090684107104
SN,1003130090614136707
SN,1003121150504124943
SN,1003121090624137609
SN,1003120040654130928
SN,1003051290594119977
SN,1003051180524111712
Var,1003041210264112851
Unknown,1003041180544131418
SN,1003041180414145217
SN,1003041150574110573
SN,1002191260514135892
CV,1002191070274109660
CV,1002191010224113664
CV,1002191010194118882
CV,1002190120524132212
CV,1002181010254112737
SN,1002171400444123118
SN,1002171380484109521
AGN,1002171350574139609
AGN,1002171350564137559
SN,1002171350514109348
SN?,1002171350504148201
AGN/CV,1002171320604132045
SN,1002171320594132636
AGN,1002171260624141001
AGN,1002171210754109063
CV,1002171210554127510
CV,1002161380164181715
Var,1002161320174102834
Carbon,1002161320164145926
Unknown,1002160210764114046
SN,1002160180674139127
AGN?,1002160150704114824
CV,1002160070474106060
AGN,1002151290534125081
SN,1002151260604112544
Blazar,1002151230694138151
AGN?,1002151230644103733
AGN,1002151230614117843
AGN,1002151230584131256
SN?,1002151210664125701
Blazar,1002151210634128202
SN,1002151180734122272
SN,1002151150674120927
SN,1002151150564104157
Var,1002141230224152602
CV?,1002141230164141656
SN,1002141230164108008
AGN?,1002141150504129056
SN,1002141070634135098
Unknown,1002141040704124908
CV?,1002140120874160517
AGN/Var,1002131320464116212
SN,1002131150124125627
Blazar,1002130070714113393
SN,1002130070674123400
SN,1002091210204133830
Comet,1002061210274147147
CV,1002021180433134193
SN,1001161120034110404
SN,1001160040104131814
SN?,1001160040104114772
SN?,1001160040054122301
SN,1001160010094128466
CV,1001151380474105682
SN,1001151380454138436
Blazar,1001151320344156239
SN,1001151260604105083
HPM,1001151040734114938
CV,1001150010794131113
Blazar,1001150010144126826
CV,1001141180084126439
Mira,1001141010324182496
CV,1001141010324104119
CV,1001131380174108966
Var,1001131320174130050
SN,1001131260174125958
CV?,1001121260254191987
SN,1001121180684103058
SN?,1001121180674133895
SN/CV,1001121180664117609
SN,1001121150154120180
SN,1001121040134141846
Blazar?,1001121040094101832
HPM,1001121040054140508
SN,1001121040044140174
CV,1001081090274108146
SN?,1001081090244138097
AGN,1001081090204115993
Blazar,1001081090174129448
SN,1001081010654134912
CV,1001081010444113640
CV,1001081010294129406
Flare,1001081010294126339
SN,1001080010554115862
HPM,1001061320334228647
CV,1001061210214137885
Blazar,912201400354121224
SN,912201400044136465
CV,912201380044131500
CV,912201320034112505
SN,912201230044119403
CV?,912200150594124259
CV,912181320184134780
SN,912181230534101279
SN,912181230534101209
SN,912181150634122733
SN?,912171430404106875
SN,912171350504107254
SN,912161350334131339
SN,912160070474149216
CV,912151070444105411
SN,912151010244104656
SN,912151010134138355
CV/AGN?,912151010124106434
CV,912150090234136333
Blazar,912150090134115027
Blazar,912150090124107296
YSO,912150070334159641
SN,912150070114111339
HPM,912150040154110919
CV,912131460324139200
CV,912131180104106336
Blazar,912111210184153058
SN/CV,912111090034111048
SN,911271180494102724
SN/CV,911271090524101735
Blazar,911261180414138295
SN,911261150484123338
SN,911260010684130868
SN,911251180214117977
AGN,911251150574137119
Flare,911240070224131563
Ast?,911231150034134934
SN?,911231120664112574
CV,911231090254113714
Var/SN?,911231040064109942
CV,911231010114107310
Var/SN?,911230010064109057
SN,911211261084134848
SN,911211260084103595
CV,911211010194134434
SN,911210040484107252
SN,911201520354108835
AMCVn?,911201490314109371
Nova,911201400044145995
CV,911201400014137919
CV,911201400014122995
SN,911201211174111923
HPM,911200040324150271
AGN,911191210554118814
SN,911191210024141794
CV,911190011164102559
Blazar,911181290484113217
CV,911180150304104379
CV,911180120304152609
Var,911170211074120836
CV?,911170210054133098
SN/Ast,911170210034128706
Blazar,911170180124117023
AGN?,911170151164131837
Blazar,911170040174132508
CV,911161520254139263
CV?,911161380354109438
CV,911161350364152378
CV,911160011254116087
CV,911151150414104403
Comet,911151090564108316
CV,911111350334136722
CV,911111210394140913
Ast?,911111210394136030
CV,911111121124124015
SN/CV,911110090174121492
SN,911110070114116490
CV,911101321054153113
SN,911101291124101354
CV,911101291064145006
SN,911101210624114661
Blazar,911101120084103272
FU,911100070334153394
SN,911091151214101889
SN,911091120114144525
CV,911091090214133107
CV,911091010284127183
Var,911091010064138611
Blazar,911081490394132519
SN,911081230574130235
CV,911081211174117891
SN,911081091224117491
HPM,911061520324139275
CV,911061180044136018
SN,911061150114118845
CV,911061090144134618
CV,910291490254147891
SN,910291320374121747
CV,910291320364139094
CV,910290120104118343
Blazar,910271380164178051
CV,910271380074143391
CV,910271261094101150
CV,910270070194120405
CV,910261400294164657
CV,910261400284160650
Var,910261230034129795
CV,910261210054114797
Mira,910241210264181733
CV,910241210264127621
CV,910241150234136893
Mira,910241150234105998
SN,910241071244123295
Blazar,910230180214124000
SN,910230150164225792
CV,910230090264109736
SN,910230090204201714
CV,910221210414156657
CV,910221120483113936
SN,910221011234125000
Ast?,910211120294103417
Blazar,910211120144106110
SN,910211120134119519
CV,910210090164109136
SN,910200121224122707
SN,910200091184135678
Flare,910200071184138460
CV,910191071174104173
SN,910181210474104326
CV,910171041134102333
SN,910170010464152062
CV,910161351014115073
SN,910161320744124234
Flare,910161260094136561
CV,910161180064133334
SN/CV,910161120044118114
CV,910161071214145478
SN/Ast,910161071204139050
Blazar?,910161040224134177
SN,910160070054140630
Flare,910150040214139850
SN,910150040214136986
Blazar,910150040204143496
SN,910150040134134343
CV,910141150144125644
Flare?,910141150134103561
CV,910100151064131770
CV,910090040064127915
CV,909301430674124967
CV,909301120444140061
SN,909291490644122974
CV,909291400974147913
CV,909291180894139837
CV,909291150914127678
CV,909291120924150690
SN,909290090204123331
Flare,909281320154111937
HPM,909281260224128967
CV,909281260174155619
AGN?,909281230154141995
CV,909281230154128739
SN/Ast,909281210144114812
Var,909281150204138107
CV,909281091224142365
SN?,909281090194106101
SN,909271230814124462
CV,909271210194141689
AGN?,909271180214129933
SN,909271041264115951
Flare,909270041264116913
CV,909270011194135578
CV,909261291094132468
CV,909251260044125490
SN?,909251230034117545
SN,909251150024109266
Var,909251071264106265
CV,909250090174119865
CV,909241091124176358
SN,909231320734113252
CV,909231150844135447
CV,909221290444111464
CV/Var,909221260174102890
SN,909221180914166153
SN,909221180044138430
CV,909221150914166376
Blazar,909221040224123096
CV,909220120294106712
SN?,909220120164109913
AGN?,909210180124116313
SN?,909210180084132900
CV,909201210134121543
CV,909201180144126942
Var/AGN,909201070204117390
Ast/SN,909201070194101762
Blazar?,909201040194128633
CV,909200120234112238
AGN/Var,909200090224138977
CV,909191290194136275
Var,909191290184139269
Ast/Var,909191150204116738
SN,909190070024118250
SN,909190040034115578
SN?,909190040034111771
Blazar,909181320144128368
CV,909181260024124094
AGN?,909181230134142582
SN/CV,909181230054149556
SN,909171290824153853
SN,909171181144125424
CV,909171181144114493
SN/AGN?,909170210054123749
SN,909170180064103946
CV,909170150134129127
AGN,909170070214101363
SN?,909170070174123488
AGN/Var?,909161010144127008
SN,909161010074118793
SN,909160120034110694
SN,909160090164129042
CV,909151400984177415
CV,909151400974133892
Ast?,909140151064169113
Mira,909140150874190570
Carb,909121011184202267
CV,909111430304113562
CV,909111210064128226
CV,909111181164120097
CV,909111151154137804
Ast/SN,909111150094104486
CV,909100041214124313
Var/SN,908301040104118490
SN,908300091224119170
SN,908300010154119826
CV,908290181084101567
Blazar,908290071094126135
CV,908290041134108180
AGN,908281120174126442
CV,908281120104139170
Flare,908281090134126513
CV,908280011144146686
Var?,908270010224118036
CV,908261231124117775
Var?,908260151214118574
AGN,908260070194123158
AGN?,908260040194102461
CV,908201290834147637
CV,908191381004110997
Ast?,908191210054114868
SN,908181261124104878
CV,908181230884140146
SN,908181210084113907
Var/Ast,908181180074103371
CV,908181150894173292
SN?,908181040114123173
CV,908171181104193480
Flare,908171091124107469
SN?,908171090164133929
Flare?,908171040084112440
SN,908170090094126293
AGN,908170070084124888
AGN?,908170010074131526
AGN,908170010054101101
SN?,908161320064121891
Var/Artifact,908161041234127064
SN?,908161041234115661
CV,908160010884107602
SN,908021290704111154
Blazar,907311380634104253
Blazar,907311151204109825
SN,907310010044133633
SN,907301180664110047
SN,907301180164117377
Flare,907301150164137251
Blazar,907291150144119737
CV,907291120914164148
SN,907291040044110908
Unknown,907290041234113437
Comet,907281070804135706
CV/Var,907280181184117143
CV,907280041184142863
CV,907271090864112546
CV,907270151174129545
CV,907221121154134462
CV,907221090904130605
SN,907111350784151905
CV,907111290844128304
CV,907111070894157283
CV,907051260684133796
CV,906271291124104954
SN,906251320474101485
Unknown,906240120804110589
CV,906221181174111096
CV,906221181134169457
Flare,906221151194126593
CV,906221090914122502
SN?,906191260674140943
SN,906191070794103555
AGN/SN,906171290684107894
CV,906170090904114438
AGB,906170070924226343
SN,906170041114142375
SN,906151350734129963
CV,906151040684106941
SN,906151010754125930
Flare,906151010694107477
SN,906150071134153190
CV,906150011134153435
HPM,906141320804168891
SN,906141180904171923
CV?,906140150844159326
Blazar/AGN,906140070794123950
CV,906121210864109111
CV,906120070904160673
CV,906120010914104513
CV,906021430464112346
SN,906021181154110687
SN,906011320444114505
Var,906011070884121382
CV,906011070824151155
CV,906011040884130016
CV,905311291064116657
Flare?,905310210764111881
CV,905310210754108156
CV,905301490534130920
SN,905301290684115884
SN,905301010774147535
SN,905300041204121888
SN,905291230774135764
SN,905291210844147976
SN?,905290091204130951
TDE?,905281070594139737
CV,905280121124129234
CV,905280091124153385
CV,905280091124112465
TDE?,905270071134147988
CV/SN,905270041134122944
Var,905261121154132352
SN,905261090744109768
UvES,905261010764141260
CV,905260150844165166
SN,905260150844128133
SN,905251230574105503
CV,905251210444119239
SN,905241350454103288
SN,905231120764123549
SN,905231120764103071
SN,905231070774139913
SN,905181400514125205
SN,905181380554128513
SN,905181350534107745
SN,905181290604128124
SN,905181290594110425
SN,905181230624135342
Blazar,905171230654131642
CV,905161350764160199
SN,905161180864127581
CV,905161120564121665
SN,905161090574137297
CV,905161070684127570
SN,905141210774136660
SN?,905131350664118973
SN,905131210714108153
AGN,905131210474115654
SN,905131010804141890
Blazar,905041430674135550
HPM,905021380714155263
Flare?,905021380684129652
CV,905020010894123286
SN,905011350514106588
AGN?,904300210704129172
SN,904300210684132142
CV,904300090534130480
CV,904300040604104004
CV,904291090564105879
CV,904291040554110076
CV,904290180524142855
CV,904281011134152313
Blazar,904270071114129007
Blazar,904261550254119759
CV,904261490254112539
SN,904251490534131582
SN,904241490344134701
SN,904241230634127685
SN,904241230624131185
SN?,904231230744140557
SN?,904231230744125615
SN,904231230704147505
SN,904231230574110784
SN,904221430604117967
Blazar,904211350794109737
